timestamp,market,timeframe,up_price,down_price,volume,outcome
2026-02-26T18:45:00Z,BTC-USD-5M-PM,5m,0.99,0.01,174516.730064,up
2026-02-26T18:45:00Z,ETH-USD-5M-PM,5m,0.99,0.01,19217.962347,up
2026-02-26T18:50:00Z,BTC-USD-5M-PM,5m,0.18,0.82,92476.866959,down
2026-02-26T18:50:00Z,ETH-USD-5M-PM,5m,0.06,0.94,7758.781319,down
2026-02-26T18:55:00Z,BTC-USD-5M-PM,5m,0.74,0.26,100712.824947,up
2026-02-26T18:55:00Z,ETH-USD-5M-PM,5m,0.25,0.75,10077.747673,down
2026-02-26T19:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,122940.124649,up
2026-02-26T19:00:00Z,ETH-USD-5M-PM,5m,0.99,0.01,14371.480838,up
2026-02-26T19:05:00Z,BTC-USD-5M-PM,5m,0.999,0.001,141131.264988,up
2026-02-26T19:05:00Z,ETH-USD-5M-PM,5m,0.99,0.01,11053.442917,up
2026-02-26T19:10:00Z,BTC-USD-5M-PM,5m,0.01,0.99,124970.039282,down
2026-02-26T19:10:00Z,ETH-USD-5M-PM,5m,0.01,0.99,16336.380723,down
2026-02-26T19:15:00Z,BTC-USD-5M-PM,5m,0.93,0.07,205575.797284,down
2026-02-26T19:15:00Z,ETH-USD-5M-PM,5m,0.99,0.01,26500.310098,up
2026-02-26T19:20:00Z,BTC-USD-5M-PM,5m,0.999,0.001,152430.477986,up
2026-02-26T19:20:00Z,ETH-USD-5M-PM,5m,0.99,0.01,16343.984732,up
2026-02-26T19:25:00Z,BTC-USD-5M-PM,5m,0.99,0.01,123635.206361,up
2026-02-26T19:25:00Z,ETH-USD-5M-PM,5m,0.99,0.01,14389.165835,up
2026-02-26T19:30:00Z,BTC-USD-5M-PM,5m,0.14,0.86,79378.696035,down
2026-02-26T19:30:00Z,ETH-USD-5M-PM,5m,0.31,0.69,7852.648302,down
2026-02-26T19:35:00Z,BTC-USD-5M-PM,5m,0.5,0.5,2416.927423,up
2026-02-26T19:35:00Z,ETH-USD-5M-PM,5m,0.5,0.5,51.468625,up
2026-02-26T19:40:00Z,BTC-USD-5M-PM,5m,0.51,0.49,64.40392,down
2026-02-26T19:40:00Z,ETH-USD-5M-PM,5m,0.01,0.99,16204.872125,down
2026-02-26T19:45:00Z,BTC-USD-5M-PM,5m,0.001,0.999,116170.188917,down
2026-02-26T19:45:00Z,ETH-USD-5M-PM,5m,0.01,0.99,14639.462691,down
2026-02-26T19:50:00Z,BTC-USD-5M-PM,5m,0.99,0.01,121638.538881,up
2026-02-26T19:50:00Z,ETH-USD-5M-PM,5m,0.999,0.001,13283.709735,up
2026-02-26T19:55:00Z,BTC-USD-5M-PM,5m,0.99,0.01,120735.933754,up
2026-02-26T19:55:00Z,ETH-USD-5M-PM,5m,0.99,0.01,16277.232161,up
2026-02-26T20:00:00Z,BTC-USD-5M-PM,5m,0.01,0.99,217470.489616,down
2026-02-26T20:00:00Z,ETH-USD-5M-PM,5m,0.49,0.51,18689.928401,up
2026-02-26T20:05:00Z,BTC-USD-5M-PM,5m,0.999,0.001,124862.407348,up
2026-02-26T20:05:00Z,ETH-USD-5M-PM,5m,0.99,0.01,302.394228,up
2026-02-26T20:10:00Z,BTC-USD-5M-PM,5m,0.51,0.49,37.964701,down
2026-02-26T20:10:00Z,ETH-USD-5M-PM,5m,0.5,0.5,17.00392,down
2026-02-26T20:15:00Z,BTC-USD-5M-PM,5m,0.51,0.49,9.80392,down
2026-02-26T20:20:00Z,BTC-USD-5M-PM,5m,0.51,0.49,11.80392,up
2026-02-26T20:20:00Z,ETH-USD-5M-PM,5m,0.99,0.01,13776.031989,up
2026-02-26T20:25:00Z,BTC-USD-5M-PM,5m,0.01,0.99,90.650781,down
2026-02-26T20:25:00Z,ETH-USD-5M-PM,5m,0.01,0.99,9.80392,down
2026-02-26T20:30:00Z,BTC-USD-5M-PM,5m,0.28,0.72,120.233134,down
2026-02-26T20:30:00Z,ETH-USD-5M-PM,5m,0.36,0.64,NaN,down
2026-02-26T20:35:00Z,BTC-USD-5M-PM,5m,0.51,0.49,71.960781,down
2026-02-26T20:40:00Z,BTC-USD-5M-PM,5m,0.02,0.98,71.960781,down
2026-02-26T20:40:00Z,ETH-USD-5M-PM,5m,0.03,0.97,NaN,down
2026-02-26T20:45:00Z,BTC-USD-5M-PM,5m,0.999,0.001,77740.207422,up
2026-02-26T20:45:00Z,ETH-USD-5M-PM,5m,0.999,0.001,12497.815774,up
2026-02-26T20:50:00Z,BTC-USD-5M-PM,5m,0.01,0.99,91438.482956,down
2026-02-26T20:50:00Z,ETH-USD-5M-PM,5m,0.36,0.64,1.960783,down
2026-02-26T20:55:00Z,BTC-USD-5M-PM,5m,0.01,0.99,4,down
2026-02-26T20:55:00Z,ETH-USD-5M-PM,5m,0.01,0.99,NaN,down
2026-02-26T21:00:00Z,BTC-USD-5M-PM,5m,0.999,0.001,96889.06692,up
2026-02-26T21:00:00Z,ETH-USD-5M-PM,5m,0.94,0.06,NaN,down
2026-02-26T21:05:00Z,BTC-USD-5M-PM,5m,0.99,0.01,145238.571831,up
2026-02-26T21:05:00Z,ETH-USD-5M-PM,5m,0.76,0.24,NaN,up
2026-02-26T21:10:00Z,BTC-USD-5M-PM,5m,0.001,0.999,507117.025151,down
2026-02-26T21:10:00Z,ETH-USD-5M-PM,5m,0.001,0.999,NaN,down
2026-02-26T21:15:00Z,BTC-USD-5M-PM,5m,0.99,0.01,NaN,up
2026-02-26T21:15:00Z,ETH-USD-5M-PM,5m,0.92,0.08,NaN,up
2026-02-26T21:20:00Z,BTC-USD-5M-PM,5m,0.01,0.99,117394.907739,down
2026-02-26T21:20:00Z,ETH-USD-5M-PM,5m,0.96,0.04,NaN,up
2026-02-26T21:25:00Z,BTC-USD-5M-PM,5m,0.99,0.01,21.807842,up
2026-02-26T21:25:00Z,ETH-USD-5M-PM,5m,0.79,0.21,NaN,up
2026-02-26T21:30:00Z,BTC-USD-5M-PM,5m,0.98,0.02,110.043135,up
2026-02-26T21:30:00Z,ETH-USD-5M-PM,5m,0.92,0.08,NaN,up
2026-02-26T21:35:00Z,BTC-USD-5M-PM,5m,0.001,0.999,84768.471884,down
2026-02-26T21:35:00Z,ETH-USD-5M-PM,5m,0.02,0.98,NaN,down
2026-02-26T21:40:00Z,BTC-USD-5M-PM,5m,0.04,0.96,21.764703,down
2026-02-26T21:40:00Z,ETH-USD-5M-PM,5m,0.01,0.99,9075.85829,down
2026-02-26T21:45:00Z,BTC-USD-5M-PM,5m,0.99,0.01,19.607842,up
2026-02-26T21:45:00Z,ETH-USD-5M-PM,5m,0.99,0.01,NaN,up
2026-02-26T21:50:00Z,BTC-USD-5M-PM,5m,0.54,0.46,19.607842,up
2026-02-26T21:50:00Z,ETH-USD-5M-PM,5m,0.61,0.39,NaN,up
2026-02-26T21:55:00Z,BTC-USD-5M-PM,5m,0.01,0.99,96390.48718,down
2026-02-26T21:55:00Z,ETH-USD-5M-PM,5m,0.01,0.99,NaN,down
2026-02-26T22:00:00Z,BTC-USD-5M-PM,5m,0.12,0.88,23.568625,down
2026-02-26T22:00:00Z,ETH-USD-5M-PM,5m,0.26,0.74,NaN,down
2026-02-26T22:05:00Z,BTC-USD-5M-PM,5m,0.99,0.01,20437.380515,up
2026-02-26T22:05:00Z,ETH-USD-5M-PM,5m,0.98,0.02,2,up
2026-02-26T22:10:00Z,BTC-USD-5M-PM,5m,0.001,0.999,47916.915447,down
2026-02-26T22:10:00Z,ETH-USD-5M-PM,5m,0.99,0.01,NaN,up
2026-02-26T22:15:00Z,BTC-USD-5M-PM,5m,0.999,0.001,66692.262446,up
2026-02-26T22:15:00Z,ETH-USD-5M-PM,5m,0.9,0.1,NaN,up
2026-02-26T22:20:00Z,BTC-USD-5M-PM,5m,0.04,0.96,2.156861,down
2026-02-26T22:20:00Z,ETH-USD-5M-PM,5m,0.25,0.75,NaN,down
2026-02-26T22:25:00Z,BTC-USD-5M-PM,5m,0.01,0.99,7.556861,down
2026-02-26T22:25:00Z,ETH-USD-5M-PM,5m,0.41,0.59,NaN,down
2026-02-26T22:30:00Z,BTC-USD-5M-PM,5m,0.99,0.01,97090.573906,up
2026-02-26T22:30:00Z,ETH-USD-5M-PM,5m,0.99,0.01,NaN,up
2026-02-26T22:35:00Z,BTC-USD-5M-PM,5m,0.99,0.01,81303.571391,up
2026-02-26T22:35:00Z,ETH-USD-5M-PM,5m,0.79,0.21,NaN,up
2026-02-26T22:40:00Z,BTC-USD-5M-PM,5m,0.98,0.02,1020.18532,up
2026-02-26T22:40:00Z,ETH-USD-5M-PM,5m,0.97,0.03,NaN,up
2026-02-26T22:45:00Z,BTC-USD-5M-PM,5m,0.63,0.37,29410.173065,up
2026-02-26T22:45:00Z,ETH-USD-5M-PM,5m,0.999,0.001,18966.098614,up
2026-02-26T22:50:00Z,BTC-USD-5M-PM,5m,0.4,0.6,59690.36292,up
2026-02-26T22:50:00Z,ETH-USD-5M-PM,5m,0.17,0.83,9243.334459,up
2026-02-26T22:55:00Z,BTC-USD-5M-PM,5m,0.01,0.99,78956.835493,down
2026-02-26T22:55:00Z,ETH-USD-5M-PM,5m,0.006,0.994,11748.22782,down
2026-02-26T23:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,132024.563969,up
2026-02-26T23:00:00Z,ETH-USD-5M-PM,5m,0.01,0.99,16076.768826,down
2026-02-26T23:05:00Z,BTC-USD-5M-PM,5m,0.01,0.99,72489.603837,down
2026-02-26T23:05:00Z,ETH-USD-5M-PM,5m,0.001,0.999,14206.064775,down
2026-02-26T23:10:00Z,BTC-USD-5M-PM,5m,0.99,0.01,129335.529252,up
2026-02-26T23:10:00Z,ETH-USD-5M-PM,5m,0.08,0.92,10638.08322,down
2026-02-26T23:15:00Z,BTC-USD-5M-PM,5m,0.999,0.001,95136.733105,up
2026-02-26T23:15:00Z,ETH-USD-5M-PM,5m,0.99,0.01,13803.231052,up
2026-02-26T23:20:00Z,BTC-USD-5M-PM,5m,0.001,0.999,80980.984797,down
2026-02-26T23:20:00Z,ETH-USD-5M-PM,5m,0.04,0.96,7475.515924,down
2026-02-26T23:25:00Z,BTC-USD-5M-PM,5m,0.999,0.001,87360.48594,up
2026-02-26T23:25:00Z,ETH-USD-5M-PM,5m,0.999,0.001,13403.137608,up
2026-02-26T23:30:00Z,BTC-USD-5M-PM,5m,0.91,0.09,60867.56653,down
2026-02-26T23:30:00Z,ETH-USD-5M-PM,5m,0.94,0.06,7172.828617,down
2026-02-26T23:35:00Z,BTC-USD-5M-PM,5m,0.99,0.01,116359.667269,up
2026-02-26T23:35:00Z,ETH-USD-5M-PM,5m,0.99,0.01,16875.318796,up
2026-02-26T23:40:00Z,BTC-USD-5M-PM,5m,0.67,0.33,56052.279751,down
2026-02-26T23:40:00Z,ETH-USD-5M-PM,5m,0.03,0.97,8226.914648,down
2026-02-26T23:45:00Z,BTC-USD-5M-PM,5m,0.01,0.99,102588.702253,down
2026-02-26T23:45:00Z,ETH-USD-5M-PM,5m,0.01,0.99,10567.085319,down
2026-02-26T23:50:00Z,BTC-USD-5M-PM,5m,0.01,0.99,103484.214968,down
2026-02-26T23:50:00Z,ETH-USD-5M-PM,5m,0.01,0.99,12995.304451,down
2026-02-26T23:55:00Z,BTC-USD-5M-PM,5m,0.01,0.99,90680.783981,down
2026-02-26T23:55:00Z,ETH-USD-5M-PM,5m,0.7,0.3,9121.200072,up
2026-02-27T00:00:00Z,BTC-USD-5M-PM,5m,0.99,0.01,101240.427599,up
2026-02-27T00:00:00Z,ETH-USD-5M-PM,5m,0.72,0.28,1635.098232,up
2026-02-27T00:05:00Z,BTC-USD-5M-PM,5m,0.04,0.96,66726.996308,down
2026-02-27T00:05:00Z,ETH-USD-5M-PM,5m,0.04,0.96,8451.97773,down
2026-02-27T00:10:00Z,BTC-USD-5M-PM,5m,0.999,0.001,116969.781248,up
2026-02-27T00:10:00Z,ETH-USD-5M-PM,5m,0.99,0.01,8839.527392,up
2026-02-27T00:15:00Z,BTC-USD-5M-PM,5m,0.01,0.99,95466.253033,down
2026-02-27T00:15:00Z,ETH-USD-5M-PM,5m,0.01,0.99,9752.000655,down
2026-02-27T00:20:00Z,BTC-USD-5M-PM,5m,0.01,0.99,87295.102147,down
2026-02-27T00:20:00Z,ETH-USD-5M-PM,5m,0.01,0.99,10098.186681,down
2026-02-27T00:25:00Z,BTC-USD-5M-PM,5m,0.01,0.99,154553.229149,down
2026-02-27T00:25:00Z,ETH-USD-5M-PM,5m,0.01,0.99,25441.304095,down
2026-02-27T00:30:00Z,BTC-USD-5M-PM,5m,0.99,0.01,139398.483905,up
