timestamp,market,timeframe,up_price,down_price,volume,outcome
2026-01-01T09:45:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T09:45:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T09:50:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T09:50:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:55:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T09:55:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:00:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:00:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:05:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:05:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:10:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:10:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:15:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:15:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:20:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:20:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:25:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:25:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:30:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:30:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:35:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:35:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:40:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:40:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:45:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:45:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T10:50:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:50:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:55:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T10:55:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:00:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:00:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:05:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:05:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:10:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:10:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:15:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:15:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:20:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:20:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:25:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:25:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:30:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:30:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:35:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:35:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:40:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:40:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:45:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:45:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T11:50:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:50:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:55:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T11:55:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:00:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:00:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:05:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:05:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:10:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:10:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:15:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:15:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:20:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:20:00Z,ETH-USD-5M-PM,5m,0,1,0,down
